"experiment","jobId","nodes","procs","sample","problemSize","rank","ioTime","setupTime","computeTime","mpiTime","totalTime"
"baseline",1445522,2,32,1,64,31,0.0,3.7e-5,0.000759,0.000632,0.000799
"baseline",1445522,2,32,1,64,30,0.0,3.7e-5,0.003698,0.003575,0.003739
"baseline",1445522,2,32,1,64,29,0.0,3.4e-5,0.007683,0.007567,0.007721
"baseline",1445522,2,32,1,64,28,0.0,3.6e-5,0.012961,0.012849,0.013001
"baseline",1445522,2,32,1,64,27,0.0,3.7e-5,0.016708,0.016593,0.016747
"baseline",1445522,2,32,1,64,26,0.0,0.004066,0.021558,0.021444,0.025628
"baseline",1445522,2,32,1,64,25,0.0,0.017692,0.021633,0.021505,0.039329
"baseline",1445522,2,32,1,64,24,0.0,0.02704,0.021716,0.021604,0.04876
"baseline",1445522,2,32,1,64,23,0.0,0.038226,0.021784,0.02166,0.060012
"baseline",1445522,2,32,1,64,22,0.0,0.045514,0.021936,0.021816,0.067454
"baseline",1445522,2,32,1,64,21,0.0,0.056795,0.022004,0.021881,0.078802
"baseline",1445522,2,32,1,64,20,0.0,0.065021,0.022076,0.021949,0.087102
"baseline",1445522,2,32,1,64,19,0.0,0.079215,0.022149,0.022027,0.101367
"baseline",1445522,2,32,1,64,18,0.0,0.090897,0.022218,0.022104,0.113118
"baseline",1445522,2,32,1,64,17,0.0,0.102233,0.022291,0.022177,0.124527
"baseline",1445522,2,32,1,64,16,0.0,0.116875,0.022368,0.022259,0.13925
"baseline",1445522,2,32,1,64,15,0.0,4.7e-5,0.011611,0.011486,0.011662
"baseline",1445522,2,32,1,64,14,0.0,5.1e-5,0.018218,0.018077,0.018271
"baseline",1445522,2,32,1,64,13,0.0,0.018075,0.022585,0.022452,0.040664
"baseline",1445522,2,32,1,64,12,0.0,4.7e-5,0.003133,0.002993,0.003183
"baseline",1445522,2,32,1,64,11,0.0,4.7e-5,0.006867,0.00675,0.006917
"baseline",1445522,2,32,1,64,10,0.0,4.9e-5,0.013773,0.013638,0.013827
"baseline",1445522,2,32,1,64,9,0.0,4.8e-5,0.01028,0.010137,0.010332
"baseline",1445522,2,32,1,64,8,0.0,4.7e-5,0.008518,0.008353,0.008568
"baseline",1445522,2,32,1,64,7,0.0,4.7e-5,0.005722,0.005615,0.005771
"baseline",1445522,2,32,1,64,6,0.0,4.4e-5,0.004614,0.004492,0.004661
"baseline",1445522,2,32,1,64,5,0.0,0.001119,0.023236,0.023098,0.024358
"baseline",1445522,2,32,1,64,4,0.0,8.0e-5,0.021308,0.02119,0.021391
"baseline",1445522,2,32,1,64,3,0.0,4.7e-5,0.002865,0.002737,0.002915
"baseline",1445522,2,32,1,64,2,0.0,0.001139,0.023455,0.023397,0.024597
"baseline",1445522,2,32,1,64,1,0.0,8.4e-5,0.016474,0.016413,0.016561
"baseline",1445522,2,32,1,64,0,0.005688,0.000247,0.023495,0.023442,0.029463
"baseline",1445522,2,32,2,512,31,0.0,0.033222,0.006376,0.005028,0.039601
"baseline",1445522,2,32,2,512,30,0.0,0.035526,0.006458,0.005112,0.041987
"baseline",1445522,2,32,2,512,29,0.0,0.039159,0.006547,0.005188,0.045709
"baseline",1445522,2,32,2,512,28,0.0,0.044132,0.006653,0.005307,0.050788
"baseline",1445522,2,32,2,512,27,0.0,0.049816,0.006739,0.005415,0.056558
"baseline",1445522,2,32,2,512,26,0.0,0.060408,0.006823,0.005501,0.067236
"baseline",1445522,2,32,2,512,25,0.0,0.070878,0.006904,0.005585,0.077786
"baseline",1445522,2,32,2,512,24,0.0,0.078929,0.007008,0.005714,0.085941
"baseline",1445522,2,32,2,512,23,0.0,0.095154,0.007098,0.005811,0.102256
"baseline",1445522,2,32,2,512,22,0.0,0.104952,0.007265,0.005994,0.112219
"baseline",1445522,2,32,2,512,21,0.0,0.112631,0.00734,0.00611,0.119974
"baseline",1445522,2,32,2,512,20,0.0,0.122391,0.007437,0.00624,0.129829
"baseline",1445522,2,32,2,512,19,0.0,0.130556,0.007529,0.006366,0.138087
"baseline",1445522,2,32,2,512,18,0.0,0.141598,0.007627,0.006497,0.149228
"baseline",1445522,2,32,2,512,17,0.0,0.156615,0.007708,0.006609,0.164325
"baseline",1445522,2,32,2,512,16,0.0,0.172618,0.007804,0.006728,0.180427
"baseline",1445522,2,32,2,512,15,0.0,0.047725,0.007938,0.006923,0.055665
"baseline",1445522,2,32,2,512,14,0.0,0.042561,0.008089,0.007111,0.050654
"baseline",1445522,2,32,2,512,13,0.0,0.044853,0.008233,0.007313,0.05309
"baseline",1445522,2,32,2,512,12,0.0,0.033684,0.008399,0.007519,0.042087
"baseline",1445522,2,32,2,512,11,0.0,0.032676,0.008548,0.007715,0.041227
"baseline",1445522,2,32,2,512,10,0.0,0.050235,0.008694,0.007898,0.058934
"baseline",1445522,2,32,2,512,9,0.0,0.038642,0.008842,0.008109,0.047486
"baseline",1445522,2,32,2,512,8,0.0,0.040272,0.009006,0.008339,0.049281
"baseline",1445522,2,32,2,512,7,0.0,0.03571,0.009167,0.008545,0.04488
"baseline",1445522,2,32,2,512,6,0.0,0.052977,0.009368,0.008814,0.062347
"baseline",1445522,2,32,2,512,5,0.0,0.037006,0.009505,0.009008,0.046514
"baseline",1445522,2,32,2,512,4,0.0,0.066951,0.009653,0.009229,0.076609
"baseline",1445522,2,32,2,512,3,0.0,0.061584,0.009793,0.009429,0.071379
"baseline",1445522,2,32,2,512,2,0.0,0.059333,0.00993,0.009635,0.069264
"baseline",1445522,2,32,2,512,1,0.0,0.033987,0.010061,0.009839,0.04405
"baseline",1445522,2,32,2,512,0,0.056572,0.001374,0.008978,0.008809,0.067966
"baseline",1445522,2,32,3,1024,31,0.0,0.192326,0.023173,0.012248,0.2155
"baseline",1445522,2,32,3,1024,30,0.0,0.19468,0.023532,0.012715,0.218215
"baseline",1445522,2,32,3,1024,29,0.0,0.197175,0.023931,0.013233,0.221109
"baseline",1445522,2,32,3,1024,28,0.0,0.203268,0.024354,0.013218,0.227625
"baseline",1445522,2,32,3,1024,27,0.0,0.210829,0.024712,0.013664,0.235543
"baseline",1445522,2,32,3,1024,26,0.0,0.217907,0.025095,0.014634,0.243005
"baseline",1445522,2,32,3,1024,25,0.0,0.225775,0.025482,0.014788,0.251259
"baseline",1445522,2,32,3,1024,24,0.0,0.238716,0.02593,0.015526,0.26465
"baseline",1445522,2,32,3,1024,23,0.0,0.248724,0.026348,0.016066,0.275075
"baseline",1445522,2,32,3,1024,22,0.0,0.251862,0.026852,0.017052,0.278716
"baseline",1445522,2,32,3,1024,21,0.0,0.26728,0.027308,0.016852,0.294591
"baseline",1445522,2,32,3,1024,20,0.0,0.274521,0.027743,0.018031,0.302267
"baseline",1445522,2,32,3,1024,19,0.0,0.285813,0.028185,0.01813,0.314002
"baseline",1445522,2,32,3,1024,18,0.0,0.297093,0.028631,0.019198,0.325727
"baseline",1445522,2,32,3,1024,17,0.0,0.308455,0.029054,0.020271,0.337512
"baseline",1445522,2,32,3,1024,16,0.0,0.321721,0.029518,0.020102,0.351243
"baseline",1445522,2,32,3,1024,15,0.0,0.214787,0.030008,0.021964,0.244799
"baseline",1445522,2,32,3,1024,14,0.0,0.190133,0.030299,0.022413,0.220435
"baseline",1445522,2,32,3,1024,13,0.0,0.195577,0.030636,0.02311,0.226215
"baseline",1445522,2,32,3,1024,12,0.0,0.19284,0.030968,0.023574,0.22381
"baseline",1445522,2,32,3,1024,11,0.0,0.188333,0.03127,0.024599,0.219606
"baseline",1445522,2,32,3,1024,10,0.0,0.202858,0.031572,0.025065,0.234433
"baseline",1445522,2,32,3,1024,9,0.0,0.19989,0.031876,0.02593,0.231769
"baseline",1445522,2,32,3,1024,8,0.0,0.193883,0.032199,0.026515,0.226083
"baseline",1445522,2,32,3,1024,7,0.0,0.199913,0.032513,0.027554,0.232429
"baseline",1445522,2,32,3,1024,6,0.0,0.186374,0.032821,0.028352,0.219198
"baseline",1445522,2,32,3,1024,5,0.0,0.197377,0.033107,0.029162,0.230488
"baseline",1445522,2,32,3,1024,4,0.0,0.203723,0.033407,0.030265,0.237132
"baseline",1445522,2,32,3,1024,3,0.0,0.189589,0.033696,0.031068,0.223287
"baseline",1445522,2,32,3,1024,2,0.0,0.184727,0.033986,0.031975,0.218716
"baseline",1445522,2,32,3,1024,1,0.0,0.203331,0.034278,0.033039,0.237612
"baseline",1445522,2,32,3,1024,0,0.217728,0.008256,0.026507,0.025751,0.25553
"baseline",1445522,2,32,4,2048,31,0.0,1.345077,0.176902,0.067339,1.521981
"baseline",1445522,2,32,4,2048,30,0.0,1.347251,0.17781,0.067982,1.525064
"baseline",1445522,2,32,4,2048,29,0.0,1.349787,0.178673,0.069063,1.528463
"baseline",1445522,2,32,4,2048,28,0.0,1.35679,0.179622,0.071182,1.536415
"baseline",1445522,2,32,4,2048,27,0.0,1.365752,0.180496,0.073001,1.546251
"baseline",1445522,2,32,4,2048,26,0.0,1.374665,0.181387,0.074394,1.556055
"baseline",1445522,2,32,4,2048,25,0.0,1.385529,0.182324,0.077732,1.567856
"baseline",1445522,2,32,4,2048,24,0.0,1.39491,0.183302,0.079058,1.578216
"baseline",1445522,2,32,4,2048,23,0.0,1.403197,0.184298,0.083141,1.587499
"baseline",1445522,2,32,4,2048,22,0.0,1.411651,0.185255,0.085237,1.596908
"baseline",1445522,2,32,4,2048,21,0.0,1.418694,0.18622,0.088318,1.604917
"baseline",1445522,2,32,4,2048,20,0.0,1.429266,0.187217,0.090424,1.616485
"baseline",1445522,2,32,4,2048,19,0.0,1.440481,0.188269,0.093773,1.628754
"baseline",1445522,2,32,4,2048,18,0.0,1.445513,0.189258,0.098441,1.634773
"baseline",1445522,2,32,4,2048,17,0.0,1.455582,0.190292,0.102859,1.645877
"baseline",1445522,2,32,4,2048,16,0.0,1.470335,0.191342,0.107888,1.661681
"baseline",1445522,2,32,4,2048,15,0.0,1.3449,0.192489,0.112277,1.537392
"baseline",1445522,2,32,4,2048,14,0.0,1.340222,0.193447,0.115745,1.533672
"baseline",1445522,2,32,4,2048,13,0.0,1.352502,0.194358,0.12035,1.546863
"baseline",1445522,2,32,4,2048,12,0.0,1.330784,0.195321,0.125142,1.526108
"baseline",1445522,2,32,4,2048,11,0.0,1.344114,0.196277,0.130254,1.540394
"baseline",1445522,2,32,4,2048,10,0.0,1.359406,0.197238,0.135948,1.556647
"baseline",1445522,2,32,4,2048,9,0.0,1.332004,0.198225,0.141735,1.530232
"baseline",1445522,2,32,4,2048,8,0.0,1.332897,0.199263,0.147866,1.532163
"baseline",1445522,2,32,4,2048,7,0.0,1.339223,0.200255,0.155216,1.539482
"baseline",1445522,2,32,4,2048,6,0.0,1.332744,0.201235,0.161055,1.533982
"baseline",1445522,2,32,4,2048,5,0.0,1.326383,0.202209,0.167461,1.528596
"baseline",1445522,2,32,4,2048,4,0.0,1.325491,0.203213,0.173908,1.528707
"baseline",1445522,2,32,4,2048,3,0.0,1.333339,0.204211,0.180824,1.537553
"baseline",1445522,2,32,4,2048,2,0.0,1.343811,0.205213,0.18801,1.549027
"baseline",1445522,2,32,4,2048,1,0.0,1.342626,0.206247,0.195377,1.548877
"baseline",1445522,2,32,4,2048,0,1.339741,0.022785,0.184743,0.179971,1.559442
"baseline",1445522,2,32,5,4096,31,0.0,4.072228,2.826994,0.670268,6.899224
"baseline",1445522,2,32,5,4096,30,0.0,4.073742,2.829472,0.268652,6.903217
"baseline",1445522,2,32,5,4096,29,0.0,4.075166,2.831415,0.28448,6.906585
"baseline",1445522,2,32,5,4096,28,0.0,4.080051,2.834842,0.27655,6.914894
"baseline",1445522,2,32,5,4096,27,0.0,4.085183,2.836983,0.292423,6.922168
"baseline",1445522,2,32,5,4096,26,0.0,4.091714,2.839144,0.305247,6.93086
"baseline",1445522,2,32,5,4096,25,0.0,4.096538,2.841378,0.748906,6.937919
"baseline",1445522,2,32,5,4096,24,0.0,4.107878,2.844271,0.345918,6.952152
"baseline",1445522,2,32,5,4096,23,0.0,4.118626,2.846464,0.762599,6.965092
"baseline",1445522,2,32,5,4096,22,0.0,4.12584,2.848723,0.850852,6.974565
"baseline",1445522,2,32,5,4096,21,0.0,4.133336,2.851613,0.767028,6.984951
"baseline",1445522,2,32,5,4096,20,0.0,4.142206,2.854081,0.879603,6.99629
"baseline",1445522,2,32,5,4096,19,0.0,4.149031,2.857194,0.940432,7.006228
"baseline",1445522,2,32,5,4096,18,0.0,4.155926,2.860467,0.828612,7.016395
"baseline",1445522,2,32,5,4096,17,0.0,4.166085,2.863178,0.860142,7.029265
"baseline",1445522,2,32,5,4096,16,0.0,4.174503,2.866019,0.888241,7.040525
"baseline",1445522,2,32,5,4096,15,0.0,4.058651,2.868683,1.051304,6.927339
"baseline",1445522,2,32,5,4096,14,0.0,4.0483,2.871069,1.067186,6.919371
"baseline",1445522,2,32,5,4096,13,0.0,4.061447,2.873807,1.123591,6.935257
"baseline",1445522,2,32,5,4096,12,0.0,4.063276,2.876643,1.153359,6.939923
"baseline",1445522,2,32,5,4096,11,0.0,4.046112,2.87954,1.193445,6.925655
"baseline",1445522,2,32,5,4096,10,0.0,4.046748,2.882463,1.270613,6.929213
"baseline",1445522,2,32,5,4096,9,0.0,4.061241,2.885415,1.316031,6.94666
"baseline",1445522,2,32,5,4096,8,0.0,4.04668,2.888396,1.456839,6.935079
"baseline",1445522,2,32,5,4096,7,0.0,4.030754,2.891055,2.310115,6.921812
"baseline",1445522,2,32,5,4096,6,0.0,4.029453,2.893938,2.351732,6.923394
"baseline",1445522,2,32,5,4096,5,0.0,4.033855,2.897055,2.398676,6.930912
"baseline",1445522,2,32,5,4096,4,0.0,4.030772,2.900263,2.450275,6.931039
"baseline",1445522,2,32,5,4096,3,0.0,4.023906,2.903525,2.511784,6.927433
"baseline",1445522,2,32,5,4096,2,0.0,4.023535,2.906822,2.575653,6.930359
"baseline",1445522,2,32,5,4096,1,0.0,4.025219,2.910127,2.707765,6.935349
"baseline",1445522,2,32,5,4096,0,3.998173,0.054566,2.859511,2.826201,6.959576
"baseline",1445522,2,32,6,8192,31,0.0,14.538002,29.626188,1.747226,44.164194
"baseline",1445522,2,32,6,8192,30,0.0,14.53424,29.635218,1.667112,44.16946
"baseline",1445522,2,32,6,8192,29,0.0,14.528838,29.64426,1.492604,44.173101
"baseline",1445522,2,32,6,8192,28,0.0,14.525932,29.653561,1.804799,44.179496
"baseline",1445522,2,32,6,8192,27,0.0,14.533366,29.663122,1.725601,44.196491
"baseline",1445522,2,32,6,8192,26,0.0,14.530952,29.674325,2.125773,44.20528
"baseline",1445522,2,32,6,8192,25,0.0,14.528216,29.684422,2.297118,44.21264
"baseline",1445522,2,32,6,8192,24,0.0,14.529698,29.694744,2.846419,44.224446
"baseline",1445522,2,32,6,8192,23,0.0,14.530137,29.70529,5.353411,44.235429
"baseline",1445522,2,32,6,8192,22,0.0,14.531242,29.717642,5.142742,44.248886
"baseline",1445522,2,32,6,8192,21,0.0,14.537101,29.72886,5.355191,44.265963
"baseline",1445522,2,32,6,8192,20,0.0,14.536368,29.740337,5.691454,44.276707
"baseline",1445522,2,32,6,8192,19,0.0,14.540145,29.75206,5.896475,44.292208
"baseline",1445522,2,32,6,8192,18,0.0,14.541411,29.765432,6.287044,44.306846
"baseline",1445522,2,32,6,8192,17,0.0,14.543295,29.777689,6.88194,44.320987
"baseline",1445522,2,32,6,8192,16,0.0,14.551851,29.790231,7.584183,44.342087
"baseline",1445522,2,32,6,8192,15,0.0,14.402687,29.803204,12.794647,44.205895
"baseline",1445522,2,32,6,8192,14,0.0,14.409046,29.81512,12.955478,44.22417
"baseline",1445522,2,32,6,8192,13,0.0,14.409177,29.827241,13.299699,44.236421
"baseline",1445522,2,32,6,8192,12,0.0,14.386341,29.839669,13.751361,44.226013
"baseline",1445522,2,32,6,8192,11,0.0,14.390655,29.852333,14.384983,44.242992
"baseline",1445522,2,32,6,8192,10,0.0,14.390005,29.865279,15.150931,44.255288
"baseline",1445522,2,32,6,8192,9,0.0,14.372461,29.878484,16.106443,44.250948
"baseline",1445522,2,32,6,8192,8,0.0,14.360038,29.89183,17.24762,44.251871
"baseline",1445522,2,32,6,8192,7,0.0,14.372303,29.9061,23.326514,44.278407
"baseline",1445522,2,32,6,8192,6,0.0,14.343979,29.919868,23.672303,44.26385
"baseline",1445522,2,32,6,8192,5,0.0,14.343422,29.933833,24.18438,44.27726
"baseline",1445522,2,32,6,8192,4,0.0,14.357584,29.948142,24.822567,44.305729
"baseline",1445522,2,32,6,8192,3,0.0,14.328318,29.962758,25.648626,44.291079
"baseline",1445522,2,32,6,8192,2,0.0,14.314263,29.977849,26.832678,44.292114
"baseline",1445522,2,32,6,8192,1,0.0,14.310118,29.99281,28.170233,44.30293
"baseline",1445522,2,32,6,8192,0,14.136649,0.244528,29.764127,29.510948,44.333617
"baseline",1445538,2,32,1,64,31,0.0,3.7e-5,0.000434,0.000354,0.000473
"baseline",1445538,2,32,1,64,30,0.0,3.7e-5,0.005185,0.005095,0.005224
"baseline",1445538,2,32,1,64,29,0.0,3.7e-5,0.009013,0.008907,0.009053
"baseline",1445538,2,32,1,64,28,0.0,0.004738,0.010369,0.010255,0.015111
"baseline",1445538,2,32,1,64,27,0.0,0.015501,0.010442,0.010329,0.025947
"baseline",1445538,2,32,1,64,26,0.0,0.018873,0.010516,0.010399,0.029394
"baseline",1445538,2,32,1,64,25,0.0,0.027906,0.010594,0.010482,0.038506
"baseline",1445538,2,32,1,64,24,0.0,0.039348,0.010674,0.010564,0.050027
"baseline",1445538,2,32,1,64,23,0.0,0.049596,0.010741,0.010653,0.060341
"baseline",1445538,2,32,1,64,22,0.0,0.057543,0.010884,0.010779,0.068431
"baseline",1445538,2,32,1,64,21,0.0,0.068215,0.010954,0.010847,0.079173
"baseline",1445538,2,32,1,64,20,0.0,0.08319,0.011023,0.010925,0.09422
"baseline",1445538,2,32,1,64,19,0.0,0.094149,0.011096,0.010989,0.10525
"baseline",1445538,2,32,1,64,18,0.0,0.10676,0.011158,0.011039,0.117924
"baseline",1445538,2,32,1,64,17,0.0,0.120088,0.01123,0.011139,0.131323
"baseline",1445538,2,32,1,64,16,0.0,0.132006,0.011307,0.011218,0.143323
"baseline",1445538,2,32,1,64,15,0.0,4.4e-5,0.001637,0.001583,0.001682
"baseline",1445538,2,32,1,64,14,0.0,0.014806,0.011455,0.011378,0.026266
"baseline",1445538,2,32,1,64,13,0.0,4.5e-5,0.0027,0.002645,0.002748
"baseline",1445538,2,32,1,64,12,0.0,4.5e-5,0.006093,0.006038,0.006141
"baseline",1445538,2,32,1,64,11,0.0,4.4e-5,0.003819,0.003766,0.003867
"baseline",1445538,2,32,1,64,10,0.0,4.8e-5,0.010841,0.01074,0.010892
"baseline",1445538,2,32,1,64,9,0.0,0.009947,0.011804,0.011701,0.021754
"baseline",1445538,2,32,1,64,8,0.0,0.004305,0.011874,0.011765,0.016182
"baseline",1445538,2,32,1,64,7,0.0,0.000965,0.011941,0.011823,0.012909
"baseline",1445538,2,32,1,64,6,0.0,4.3e-5,0.00941,0.009281,0.009456
"baseline",1445538,2,32,1,64,5,0.0,0.017314,0.01216,0.012028,0.029478
"baseline",1445538,2,32,1,64,4,0.0,0.019774,0.012228,0.012098,0.032008
"baseline",1445538,2,32,1,64,3,0.0,0.00677,0.012291,0.012162,0.019064
"baseline",1445538,2,32,1,64,2,0.0,4.2e-5,0.008288,0.008187,0.008332
"baseline",1445538,2,32,1,64,1,0.0,0.012354,0.012419,0.012355,0.024776
"baseline",1445538,2,32,1,64,0,0.004106,0.00014,0.012455,0.012392,0.01672
"baseline",1445538,2,32,2,512,31,0.0,0.036662,0.006419,0.005056,0.043084
"baseline",1445538,2,32,2,512,30,0.0,0.03907,0.006502,0.005143,0.045573
"baseline",1445538,2,32,2,512,29,0.0,0.044326,0.006584,0.005235,0.050913
"baseline",1445538,2,32,2,512,28,0.0,0.049702,0.006688,0.005349,0.056393
"baseline",1445538,2,32,2,512,27,0.0,0.057273,0.006775,0.005448,0.064052
"baseline",1445538,2,32,2,512,26,0.0,0.0638,0.006857,0.005539,0.070661
"baseline",1445538,2,32,2,512,25,0.0,0.074852,0.006949,0.005651,0.081805
"baseline",1445538,2,32,2,512,24,0.0,0.081191,0.00705,0.005721,0.088245
"baseline",1445538,2,32,2,512,23,0.0,0.093388,0.007145,0.005859,0.100535
"baseline",1445538,2,32,2,512,22,0.0,0.102766,0.007299,0.006057,0.110068
"baseline",1445538,2,32,2,512,21,0.0,0.115139,0.007377,0.00615,0.122519
"baseline",1445538,2,32,2,512,20,0.0,0.124068,0.007479,0.006259,0.131548
"baseline",1445538,2,32,2,512,19,0.0,0.135289,0.007566,0.006395,0.142856
"baseline",1445538,2,32,2,512,18,0.0,0.142992,0.007649,0.0065,0.150643
"baseline",1445538,2,32,2,512,17,0.0,0.157426,0.007731,0.006624,0.165161
"baseline",1445538,2,32,2,512,16,0.0,0.170326,0.007828,0.006742,0.178159
"baseline",1445538,2,32,2,512,15,0.0,0.043163,0.007965,0.006949,0.051131
"baseline",1445538,2,32,2,512,14,0.0,0.059442,0.008105,0.007128,0.067551
"baseline",1445538,2,32,2,512,13,0.0,0.052994,0.008272,0.007324,0.06127
"baseline",1445538,2,32,2,512,12,0.0,0.037223,0.008434,0.007555,0.04566
"baseline",1445538,2,32,2,512,11,0.0,0.065878,0.008583,0.007747,0.074466
"baseline",1445538,2,32,2,512,10,0.0,0.04575,0.00873,0.007954,0.054482
"baseline",1445538,2,32,2,512,9,0.0,0.039335,0.008871,0.008149,0.04821
"baseline",1445538,2,32,2,512,8,0.0,0.047496,0.009048,0.008377,0.056546
"baseline",1445538,2,32,2,512,7,0.0,0.054537,0.009202,0.008585,0.063741
"baseline",1445538,2,32,2,512,6,0.0,0.040748,0.009405,0.008846,0.050157
"baseline",1445538,2,32,2,512,5,0.0,0.047754,0.00954,0.00905,0.057296
"baseline",1445538,2,32,2,512,4,0.0,0.035672,0.00968,0.009259,0.045354
"baseline",1445538,2,32,2,512,3,0.0,0.061465,0.009811,0.009456,0.07128
"baseline",1445538,2,32,2,512,2,0.0,0.041974,0.009943,0.009646,0.05192
"baseline",1445538,2,32,2,512,1,0.0,0.037511,0.010077,0.009859,0.04759
"baseline",1445538,2,32,2,512,0,0.057158,0.001352,0.008998,0.008829,0.068527
"baseline",1445538,2,32,3,1024,31,0.0,0.199968,0.023967,0.012789,0.223937
"baseline",1445538,2,32,3,1024,30,0.0,0.20188,0.02432,0.013327,0.226202
"baseline",1445538,2,32,3,1024,29,0.0,0.205463,0.024679,0.013858,0.230145
"baseline",1445538,2,32,3,1024,28,0.0,0.206893,0.025086,0.014005,0.231981
"baseline",1445538,2,32,3,1024,27,0.0,0.217432,0.025453,0.014407,0.242888
"baseline",1445538,2,32,3,1024,26,0.0,0.228161,0.025821,0.014989,0.253986
"baseline",1445538,2,32,3,1024,25,0.0,0.231035,0.026195,0.015656,0.257233
"baseline",1445538,2,32,3,1024,24,0.0,0.243056,0.026606,0.016284,0.269665
"baseline",1445538,2,32,3,1024,23,0.0,0.257034,0.027034,0.016545,0.28407
"baseline",1445538,2,32,3,1024,22,0.0,0.264411,0.027522,0.017481,0.291936
"baseline",1445538,2,32,3,1024,21,0.0,0.276205,0.02796,0.017612,0.304168
"baseline",1445538,2,32,3,1024,20,0.0,0.286232,0.028415,0.018422,0.314648
"baseline",1445538,2,32,3,1024,19,0.0,0.298419,0.028822,0.0195,0.327244
"baseline",1445538,2,32,3,1024,18,0.0,0.306664,0.029222,0.019388,0.335888
"baseline",1445538,2,32,3,1024,17,0.0,0.320981,0.029676,0.02024,0.350658
"baseline",1445538,2,32,3,1024,16,0.0,0.333845,0.030187,0.021494,0.364036
"baseline",1445538,2,32,3,1024,15,0.0,0.22159,0.030673,0.021765,0.252266
"baseline",1445538,2,32,3,1024,14,0.0,0.214979,0.031004,0.022189,0.245985
"baseline",1445538,2,32,3,1024,13,0.0,0.196472,0.031296,0.024123,0.227771
"baseline",1445538,2,32,3,1024,12,0.0,0.199041,0.031629,0.024679,0.230672
"baseline",1445538,2,32,3,1024,11,0.0,0.204448,0.031931,0.025185,0.236382
"baseline",1445538,2,32,3,1024,10,0.0,0.227874,0.032234,0.025912,0.260111
"baseline",1445538,2,32,3,1024,9,0.0,0.201915,0.032536,0.026613,0.234453
"baseline",1445538,2,32,3,1024,8,0.0,0.193559,0.032869,0.027133,0.226431
"baseline",1445538,2,32,3,1024,7,0.0,0.206685,0.033178,0.028314,0.239865
"baseline",1445538,2,32,3,1024,6,0.0,0.199378,0.033484,0.029172,0.232865
"baseline",1445538,2,32,3,1024,5,0.0,0.194014,0.033767,0.03021,0.227783
"baseline",1445538,2,32,3,1024,4,0.0,0.195079,0.034063,0.0309,0.229145
"baseline",1445538,2,32,3,1024,3,0.0,0.209891,0.034355,0.031697,0.244249
"baseline",1445538,2,32,3,1024,2,0.0,0.221812,0.034652,0.03268,0.256467
"baseline",1445538,2,32,3,1024,1,0.0,0.207583,0.034945,0.033668,0.24253
"baseline",1445538,2,32,3,1024,0,0.214552,0.008118,0.02732,0.026303,0.253125
"baseline",1445538,2,32,4,2048,31,0.0,0.850646,0.177222,0.068683,1.027869
"baseline",1445538,2,32,4,2048,30,0.0,0.852859,0.178078,0.068311,1.03094
"baseline",1445538,2,32,4,2048,29,0.0,0.859477,0.178952,0.068965,1.038431
"baseline",1445538,2,32,4,2048,28,0.0,0.863588,0.179873,0.070007,1.043463
"baseline",1445538,2,32,4,2048,27,0.0,0.870945,0.180775,0.072448,1.051723
"baseline",1445538,2,32,4,2048,26,0.0,0.878935,0.181703,0.074122,1.060641
"baseline",1445538,2,32,4,2048,25,0.0,0.884718,0.182632,0.07711,1.067351
"baseline",1445538,2,32,4,2048,24,0.0,0.89007,0.183615,0.080766,1.073689
"baseline",1445538,2,32,4,2048,23,0.0,0.90715,0.184621,0.083466,1.091773
"baseline",1445538,2,32,4,2048,22,0.0,0.915996,0.185588,0.085584,1.101587
"baseline",1445538,2,32,4,2048,21,0.0,0.925171,0.18652,0.088324,1.111693
"baseline",1445538,2,32,4,2048,20,0.0,0.931993,0.187534,0.0909,1.11953
"baseline",1445538,2,32,4,2048,19,0.0,0.943648,0.188564,0.094087,1.132214
"baseline",1445538,2,32,4,2048,18,0.0,0.955072,0.189615,0.098985,1.144689
"baseline",1445538,2,32,4,2048,17,0.0,0.968761,0.190647,0.103526,1.15941
"baseline",1445538,2,32,4,2048,16,0.0,0.982173,0.191682,0.107456,1.17386
"baseline",1445538,2,32,4,2048,15,0.0,0.863588,0.192859,0.112231,1.056451
"baseline",1445538,2,32,4,2048,14,0.0,0.86598,0.193812,0.116214,1.059796
"baseline",1445538,2,32,4,2048,13,0.0,0.842547,0.19473,0.121098,1.03728
"baseline",1445538,2,32,4,2048,12,0.0,0.850749,0.195694,0.125537,1.046444
"baseline",1445538,2,32,4,2048,11,0.0,0.83985,0.196669,0.130467,1.036521
"baseline",1445538,2,32,4,2048,10,0.0,0.834778,0.197649,0.136431,1.032429
"baseline",1445538,2,32,4,2048,9,0.0,0.835145,0.198642,0.141899,1.033788
"baseline",1445538,2,32,4,2048,8,0.0,0.846026,0.199668,0.148258,1.045697
"baseline",1445538,2,32,4,2048,7,0.0,0.849769,0.200657,0.15562,1.05043
"baseline",1445538,2,32,4,2048,6,0.0,0.839577,0.201636,0.161571,1.041216
"baseline",1445538,2,32,4,2048,5,0.0,0.834541,0.202583,0.167574,1.037126
"baseline",1445538,2,32,4,2048,4,0.0,0.851136,0.203538,0.17431,1.054676
"baseline",1445538,2,32,4,2048,3,0.0,0.840428,0.20453,0.181081,1.04496
"baseline",1445538,2,32,4,2048,2,0.0,0.831776,0.205539,0.188267,1.037317
